Increased_Work_Hours,Work_From_Home,Hours_Worked_Per_Day,Meetings_Per_Day,Productivity_Change,Stress_Level,Health_Issue,Job_Security,Childcare_Responsibilities,Commuting_Changes,Technology_Adaptation,Salary_Changes,Team_Collaboration_Challenges,Affected_by_Covid,Sector_Education,Sector_Healthcare,Sector_IT,Sector_Retail
1,0.0,-0.6893981801464037,0.4504622871509324,0.6931471805599453,2,0,0,1,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.9900153974259656,0.6346102257377283,0.0,2,0,0,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.2342812797434329,-0.40101496517051766,0.0,2,1,0,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-1.089837899549965,2.342496389874829,0.0,2,0,0,1,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.0,-0.24788453041433106,-0.15984839538940368,0.0,2,0,1,1,1,1,0.6931471805599453,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.0,-0.4254228006466478,-1.686366339800228,0.6931471805599453,2,0,0,1,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,1.0314225432756228,1.2443287316234775,0.0,2,0,0,0,0,1,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.38247851790048076,0.6300067073696464,0.6931471805599453,2,1,1,0,0,0,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.28727841249717767,0.249500270984026,0.0,1,0,0,0,1,0,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,1.4443196576233406,-0.45651280748125184,0.0,3,0,1,1,1,0,0.6931471805599453,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,0.5175767924937531,0.41334014427466437,0.0,2,0,0,1,0,0,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,1.7020030534169683,1.6555548941893854,0.0,3,0,1,0,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,1.2878565895871692,0.2190386702481733,0.6931471805599453,1,0,0,0,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.9141006437292537,-1.4751932769566805,0.6931471805599453,2,0,0,0,1,0,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,1.0117724813274738,-0.001047576515211356,0.6931471805599453,3,1,0,0,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,1.5610311721785253,0.40443457589602577,0.0,2,0,0,1,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,1.5687360871715148,-0.9845382117241,0.0,2,0,1,1,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,1.0098694285934735,-0.08637477676948699,0.0,2,0,1,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.9887620383451053,-0.8053152280856458,0.6931471805599453,2,0,0,1,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.3144161543301912,-0.8781162234812966,0.0,2,0,1,1,0,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.8630270470851215,-0.7609204456200128,0.6931471805599453,2,0,1,0,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,-0.3652596976417273,-0.6693014010208775,0.6931471805599453,2,1,1,1,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,-1.7119265908181176,0.8013981493325026,0.0,2,0,0,1,1,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,1.3737823893735213,0.5960712108246606,0.6931471805599453,1,0,0,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,-0.29454496694947474,-1.209611233916369,0.6931471805599453,3,0,1,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,1.3209809648572017,-1.0715178763009998,0.0,2,0,1,0,1,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-1.26738209049675,0.398923518118437,0.6931471805599453,2,0,0,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,1.1068538387951385,1.081393779447472,0.6931471805599453,1,1,0,1,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.5116288433708084,1.0658254194189936,0.0,3,0,1,0,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.0,-1.3216252622189535,-1.0017629266916568,0.0,3,1,0,0,1,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
0,0.0,1.6654906607289355,1.0173498467476965,0.0,2,0,0,0,0,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,1.1321818472613183,-1.7855631309783428,0.6931471805599453,1,0,1,1,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,0.2134006933743071,-0.19093916626255752,0.0,3,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,0.03092622943372352,0.5082846335818175,0.0,2,0,1,0,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,0.4470334580861054,-2.0921823617798854,0.0,3,0,0,1,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.19579100511875008,2.1357918332579016,0.0,3,0,0,1,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-0.8167492452717926,1.3592878596726798,0.0,2,0,0,0,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,-0.42664891431242685,0.6704216614069621,0.0,3,0,0,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,2.007755990014539,-0.9633709519487759,0.0,2,0,0,1,0,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,2.737675155692056,-0.05433900043380174,0.6931471805599453,3,0,1,1,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,1.599366979802069,0.8157737994532949,0.6931471805599453,2,1,0,1,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,0.4867530077853887,-1.1231321660673905,0.0,2,1,1,0,1,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,-0.35041558491267927,-0.1682264708001434,0.6931471805599453,3,0,0,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.8228127009099784,0.9373568402722356,0.0,2,1,0,0,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.7551973161576101,-1.5000862405329645,0.6931471805599453,3,0,1,0,1,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.5715324978694105,0.35159597052269953,0.0,3,0,1,1,0,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,2.2031492081716766,-1.7637729029049867,0.0,2,0,0,1,1,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,1.8493088546959378,-0.9419035766530091,0.0,1,1,0,1,1,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,0.7617704090296022,-0.4967200409683698,0.0,2,0,0,0,0,0,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.9894591757830439,0.5351719145580471,0.6931471805599453,1,0,1,0,1,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,0.912360622172053,-0.6955649469690162,0.0,2,0,0,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.24870853921378938,0.14192707730898546,0.0,2,1,0,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-2.212828985797947,-0.6818209260807072,0.6931471805599453,3,1,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
0,0.0,0.2906651081545561,-0.5230955013508278,0.6931471805599453,3,1,0,1,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-0.8676756991726683,1.2822278242469516,0.0,2,0,1,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.8329365540591604,-1.1510708923434405,0.0,3,0,0,0,0,0,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.26080578501962093,0.784085548804347,0.6931471805599453,3,0,0,1,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-0.5151605753051709,0.013605691930497944,0.0,2,0,0,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,-0.03903989257737508,-0.5686390107406429,0.6931471805599453,1,0,1,1,0,1,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.0883623811802268,-1.2192739408104323,0.6931471805599453,1,0,1,1,0,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-1.9284281157897372,-1.147025135894929,0.0,2,1,1,1,0,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,1.555875332290648,-0.7339318771809957,0.6931471805599453,1,0,0,1,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-1.012814025578297,-0.13739601691885145,0.0,2,0,0,0,0,0,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.981030998029787,0.6263402056530848,0.6931471805599453,3,0,0,0,1,1,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.3409809354566693,-0.28960817870864364,0.6931471805599453,2,0,1,1,0,0,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.11504216316114751,-0.22177632023749447,0.6931471805599453,3,0,0,1,0,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,1.4929848859922337,-0.07044004854216362,0.6931471805599453,2,1,0,0,1,0,0.6931471805599453,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,0.2725287422804251,0.4978975369927677,0.6931471805599453,1,1,0,1,1,1,0.6931471805599453,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.0,0.5772867039005942,0.6681907954074369,0.6931471805599453,2,0,0,0,0,0,0.6931471805599453,0,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,0.27777428563721773,-1.3910038493274568,0.0,3,0,0,0,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.2335807795790107,-0.2711984296496434,0.6931471805599453,1,1,1,1,1,1,0.6931471805599453,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.3138817786454751,1.258656386557089,0.6931471805599453,2,0,1,0,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-1.9868318440371984,-1.3192020008703715,0.6931471805599453,3,1,1,0,1,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-0.2603035608688682,0.08999996076500487,0.6931471805599453,2,1,0,0,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,1.1885586488395512,-0.1584662472423514,0.0,3,1,0,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.0005395115647632876,-0.5596410684534421,0.0,2,0,0,0,0,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-1.2394851447644104,1.6269401807492982,0.6931471805599453,3,0,0,0,0,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,0.4301766142868284,0.05201698510248683,0.6931471805599453,2,0,1,0,1,1,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.5897732402112901,1.5462275931857148,0.0,1,0,0,0,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,2.0969482512967987,0.02038710406902017,0.0,2,1,0,0,1,0,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-1.3928416879396053,0.48115271105147833,0.0,2,1,0,0,1,0,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,0.6372796241481005,-0.5703293442596415,0.6931471805599453,3,0,0,0,1,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.4476578750165987,-0.559051298689284,0.6931471805599453,2,0,0,0,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.33073494138004295,0.42955715232719327,0.0,3,0,0,0,1,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.039097872163169796,0.44815478095404404,0.0,2,0,1,0,1,0,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,1.0935846472010964,0.6207430882545246,0.6931471805599453,2,0,1,0,0,0,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.0,-1.109040409691914,0.39644691480042754,0.6931471805599453,1,0,1,0,0,0,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.6767217881221619,-1.3397770120944508,0.0,1,0,0,0,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.0,0.015372269073652186,-0.8025697143721855,0.6931471805599453,2,0,1,0,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,0.27598621353442127,0.8760999986252462,0.0,3,1,0,0,1,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,0.9793330324619244,-1.9702182782748063,0.6931471805599453,2,0,0,0,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-1.3197654600314015,0.31124101459440773,0.6931471805599453,2,0,1,0,0,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,0.8277576723904417,-0.09870640299221052,0.6931471805599453,3,1,0,0,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.0,-0.5875758822303738,0.8757341066449089,0.6931471805599453,2,0,0,1,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,1.12044651516027,0.4369289934739704,0.0,2,1,0,0,0,1,0.6931471805599453,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.3393548427753812,-0.6582592507539136,0.6931471805599453,3,0,1,0,1,0,0.6931471805599453,0,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-0.2188642888808522,-0.7042414447711143,0.6931471805599453,2,0,0,0,0,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.6092456379050357,-0.5151564624178916,0.0,3,0,0,1,1,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.8407875878833,0.6025771170227103,0.0,2,0,0,0,1,1,0.6931471805599453,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,1.2898127987407753,-2.31860676797656,0.0,1,1,0,1,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-0.5505860533208486,0.17418781004121758,0.6931471805599453,3,0,0,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-1.1663306359509928,-0.8802705195144922,0.6931471805599453,3,0,0,1,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.7083505666391642,0.20809527598458782,0.6931471805599453,2,0,1,0,1,0,0.6931471805599453,0,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-1.4900510370100626,0.3638320175384498,0.0,2,0,1,1,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-1.3433175003826525,-1.6700819898307369,0.0,2,0,1,0,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,-1.0941980776105926,-0.21524490361940304,0.0,3,0,1,1,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.4301353991618052,0.17235430204798727,0.0,3,0,1,0,1,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-1.3749375145361922,0.10382125092862642,0.6931471805599453,1,0,1,1,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.0,-1.9930551745089717,-0.10916657575745702,0.6931471805599453,3,0,0,0,1,1,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,-1.1688315840649404,-1.2226840473177276,0.0,2,0,0,0,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,0.6552700664061838,-1.068369244044616,0.6931471805599453,1,0,0,1,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-1.308466776583073,-1.3819653125164262,0.6931471805599453,2,1,0,0,1,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.3530017061552695,0.5762084368538916,0.0,1,1,0,0,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,1.9933724548116833,-0.1024469661753052,0.6931471805599453,3,0,1,1,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-0.05434469384851886,-0.03776790524360589,0.0,1,0,1,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.34753531292195344,-1.7138315497867371,0.6931471805599453,3,0,0,1,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.9745074669461578,-0.019372454774626985,0.6931471805599453,3,1,0,0,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.0,2.21577980468583,0.656874324466149,0.0,1,1,0,1,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,-0.5592483146498073,-1.8520181840359362,0.0,3,1,1,1,1,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.23792312771785504,-0.5279496401050092,0.0,2,0,1,1,0,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,1.3473772199929817,-1.5768629570238257,0.0,3,0,0,0,0,1,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,-0.1903481749290621,-0.4112714225081735,0.0,3,0,1,0,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,0.04523951387946433,-0.8984702312574634,0.6931471805599453,2,0,0,1,0,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.29289864641294605,0.40073456861639606,0.6931471805599453,3,0,0,1,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.2858646145033649,0.18620802599614142,0.6931471805599453,1,0,1,0,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.3762329060384897,1.32362205051793,0.6931471805599453,2,1,1,0,0,1,0.6931471805599453,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,0.5634131554161289,-0.040123894600977074,0.6931471805599453,3,1,0,1,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,-0.6638506005644838,0.3577409058100975,0.0,1,0,0,1,0,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.7898732960118033,-0.5505519018354375,0.6931471805599453,3,1,0,0,1,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.6288521599387873,-1.1032707162586919,0.0,3,1,0,0,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-1.4415460491513648,0.8607146299152831,0.0,2,0,1,0,1,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-1.6356363137748404,1.2747213920692098,0.6931471805599453,2,0,1,0,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.3009931044763703,0.7298651137936969,0.6931471805599453,1,1,1,0,1,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,0.9590834372148522,0.14768347843848018,0.0,1,0,0,0,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.8897782429273077,-0.9725586697998347,0.0,2,1,1,0,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.0,-2.447758826013817,1.1717226752158423,0.0,3,0,0,0,1,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.2553240917712076,0.602015910598032,0.6931471805599453,2,0,1,0,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-1.1346129914134027,2.0668958956334533,0.6931471805599453,2,0,0,0,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.14357792263653793,-1.155323302054909,0.6931471805599453,2,0,0,0,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,-0.4325700766359226,0.8888940168582016,0.6931471805599453,1,1,0,0,1,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
0,0.0,0.6033941193621843,0.5712026996292207,0.0,3,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.023543831159905566,-0.3319602043577988,0.0,1,0,1,0,1,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.9491454437576508,1.3969288967106064,0.6931471805599453,2,1,1,0,0,1,0.6931471805599453,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.9961000061845762,0.42246024704023616,0.0,3,1,1,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.002042166010863145,-0.9348559828515193,0.0,2,1,0,0,1,0,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.08855790505666984,-0.10525250756232292,0.6931471805599453,2,0,1,0,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-1.4460837286295654,-0.9469832846516414,0.6931471805599453,3,1,0,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.0,-1.5802638258903343,-0.460156157440735,0.0,2,0,0,0,0,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,0.053813137683661014,0.7280108714992429,0.6931471805599453,2,0,0,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-1.4440220283929046,1.0173119554081047,0.6931471805599453,3,0,1,0,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-1.715866774324775,0.23888236424575587,0.0,1,0,0,1,1,0,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,-0.4605966535388179,-0.7455160178245511,0.6931471805599453,2,0,1,1,1,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.0,-0.5050271329640124,0.40144359892293663,0.6931471805599453,3,0,1,0,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.0,-0.9051109291203239,0.7478485736604258,0.6931471805599453,3,0,0,1,1,1,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.7259103690391915,-1.9840488672998684,0.6931471805599453,2,0,1,0,0,1,0.6931471805599453,0,1,0.0,0.6931471805599453,0.0,0.0
0,0.0,0.010301896081780922,0.13273503244874563,0.6931471805599453,1,0,1,0,0,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.742762994497673,-0.17807318605830272,0.6931471805599453,2,0,1,1,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,0.06864021705451291,0.9812691120645486,0.0,3,1,0,1,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.39424476522177593,0.4055794283739855,0.0,2,0,0,0,1,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,0.16811179419587105,0.5055737867607447,0.0,2,0,0,1,1,0,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,0.8971245096259537,-0.47373222769723644,0.0,2,0,0,0,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.0,0.8571548283371461,0.016357951802266672,0.6931471805599453,2,0,1,1,1,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,1.3177796553964198,0.9711074840487116,0.6931471805599453,3,0,0,1,0,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.0,0.8560252817326227,-0.05107159029203619,0.0,2,0,0,1,1,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.24086105217597795,0.19171131645725112,0.6931471805599453,2,1,0,0,0,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.44858363016128383,-1.5420068768644237,0.0,2,1,0,1,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.40172657811649387,-0.05478130320079708,0.6931471805599453,2,1,1,1,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-0.9044715708013168,-2.0244755316621204,0.6931471805599453,2,0,1,0,1,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,0.0007537211022250361,-0.5084282458705367,0.0,1,1,1,0,0,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,0.7116095131349981,0.07905687745381393,0.6931471805599453,2,0,0,0,0,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-0.7484106831324964,0.7920686966415726,0.6931471805599453,3,1,1,0,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-0.042077847759236446,-0.9979634239029372,0.0,2,1,1,0,1,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.6988505341432958,0.3934123540955123,0.6931471805599453,3,0,0,0,1,0,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.21089927183154036,1.5030001810342408,0.0,3,0,1,0,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.5675473256600261,-0.6347091740152897,0.0,2,0,1,0,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.7626132348944054,-1.5532522772864212,0.6931471805599453,2,1,0,1,1,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.0,-0.7015226536674454,0.3084363752408392,0.6931471805599453,2,0,0,0,0,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
0,0.0,0.512509961732634,-1.1934035479722527,0.0,2,0,1,0,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,-0.10315577901600319,-0.8153700990622053,0.6931471805599453,3,1,1,0,0,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
